"","game_id","home","away","lead_change_count","explosive_play_delta","win_prob_volatility"
"3993",401418645,"Samford","Kennesaw State",2,6,0.218847178962714
"3994",401418646,"Kennesaw State","North Alabama",4,2,0.200063492644758
"3995",401418647,"Kennesaw State","Central Arkansas",0,4,0.139997975252814
"3996",401418648,"Kennesaw State","Tennessee Tech",4,3,0.260086182304
"3997",401418649,"Kennesaw State","Charleston Southern",0,2,0.155683741760951
"3998",401418650,"UT Martin","Kennesaw State",1,5,0.251892183608527
"3999",401418776,"Indiana State","North Alabama",6,1,0.183429889949963
"4000",401418777,"North Alabama","UVA Wise",1,4,0.328491107631449
"4001",401418778,"Chattanooga","North Alabama",0,3,0.129361371329581
"4002",401418779,"North Alabama","Tarleton State",4,7,0.269320158904082
"4003",401418780,"Central Arkansas","North Alabama",0,5,0.191070505441224
"4004",401418781,"North Alabama","Tennessee Tech",0,5,0.152329788364627
"4005",401418782,"Abilene Christian","Lamar",0,5,0.208359991990554
"4006",401418783,"Abilene Christian","Prairie View A&M",1,3,0.238522282778594
"4007",401418784,"Abilene Christian","Western New Mexico",1,9,0.232482360258401
"4008",401418785,"Utah Tech","Abilene Christian",8,2,0.213603657390769
"4009",401418787,"Abilene Christian","Southern Utah",0,2,0.113525344999331
"4010",401418789,"North Dakota","Abilene Christian",3,5,0.197705725573237
"4011",401418790,"Sam Houston","Abilene Christian",0,5,0.071282950613163
"4012",401418791,"Abilene Christian","Stephen F. Austin",1,4,0.212015768519422
"4013",401418792,"Houston Christian","Lindenwood",4,2,0.192482121815369
"4014",401418793,"Texas State","Houston Christian",0,9,0.17620098779785
"4015",401418798,"Houston Christian","UT Martin",4,0,0.230795490204077
"4016",401418801,"Tarleton State","Houston Christian",0,5,0.0716248234449102
"4017",401418803,"McNeese","Mississippi College",2,2,0.207931602630405
"4018",401418807,"McNeese","Eastern Illinois",5,0,0.180254924094922
"4019",401418810,"Northwestern State","Grambling",9,2,0.239315321224246
"4020",401418813,"Eastern Illinois","Northwestern State",0,5,0.103140297914423
"4021",401418814,"Northwestern State","Southeast Missouri State",0,7,0.158789601139067
"4022",401418828,"Illinois State","Valparaiso",1,2,0.185598939052224
"4023",401418829,"Illinois State","Eastern Illinois",0,7,0.197853367817577
"4024",401418830,"Illinois State","Southern Illinois",0,3,0.16251875859414
"4025",401418831,"Northern Iowa","Illinois State",0,1,0.145938425668637
"4026",401418832,"Illinois State","South Dakota",2,2,0.134757917159762
"4027",401418833,"Indiana State","Illinois State",4,1,0.142541376223952
"4028",401418834,"North Dakota State","Illinois State",0,3,0.279984496340109
"4029",401418835,"Illinois State","Youngstown State",1,1,0.152249917201751
"4030",401418836,"South Dakota State","Illinois State",1,8,0.250391197896037
"4031",401418838,"Northern Iowa","Indiana State",2,2,0.189249273859436
"4032",401418840,"Youngstown State","Indiana State",0,2,0.175193271349147
"4033",401418843,"Western Illinois","Indiana State",0,2,0.230662934174207
"4034",401418844,"Indiana State","Missouri State",2,2,0.178533872942517
"4035",401420777,"Georgia Southern","Morgan State",0,5,0.218972853561245
"4036",401420780,"Morgan State","Virginia University Of Lynchburg",0,7,0.120488057791186
"4037",401420781,"Morgan State","Norfolk State",2,4,0.174210154053147
"4038",401420782,"North Carolina Central","Morgan State",0,10,0.106482741519126
"4039",401420783,"Delaware","Morgan State",0,7,0.102228541637114
"4040",401420784,"Morgan State","South Carolina State",0,1,0.164957064405852
"4041",401420785,"Stony Brook","Morgan State",5,5,0.202044407449417
"4042",401420786,"Delaware State","Morgan State",5,3,0.164081540183347
"4043",401420787,"Morgan State","Howard",0,4,0.149230284603097
"4044",401420788,"James Madison","Norfolk State",0,5,0.0924334289738565
"4045",401420789,"Norfolk State","Hampton",0,5,0.211498710474549
"4046",401420791,"Sacred Heart","Norfolk State",0,0,0.148978199005717
"4047",401420792,"Norfolk State","Delaware State",0,4,0.139588363166642
"4048",401420793,"Norfolk State","Howard",9,5,0.2886557180766
"4049",401420795,"Norfolk State","North Carolina Central",6,3,0.301571130290863
"4050",401420797,"North Carolina Central","North Carolina A&T",6,0,0.184000595650813
"4051",401420798,"North Carolina Central","Winston-Salem",0,6,0.196249643220717
"4052",401420799,"New Hampshire","North Carolina Central",6,4,0.162714639240471
"4053",401420801,"Campbell","North Carolina Central",0,2,0.130167331486931
"4054",401420803,"Delaware State","North Carolina Central",5,0,0.221647109970684
"4055",401420804,"North Carolina Central","Howard",10,0,0.20962523656645
"4056",401420805,"Tennessee Tech","North Carolina Central",4,2,0.147825275311757
"4057",401420806,"Central Arkansas","Missouri State",2,1,0.231836997076933
"4058",401420807,"Missouri State","UT Martin",1,3,0.181231221266651
"4059",401420808,"Missouri State","South Dakota State",0,6,0.144326309671692
"4060",401420809,"North Dakota","Missouri State",5,0,0.285406503154484
"4061",401420810,"Missouri State","Southern Illinois",0,2,0.346636592162525
"4062",401420812,"Missouri State","Western Illinois",0,16,0.133326753294493
"4063",401420813,"South Dakota","Missouri State",1,0,0.185759326663571
"4064",401420814,"Missouri State","Youngstown State",9,2,0.159336693182476
"4065",401420815,"North Dakota","Northern Iowa",2,1,0.192983551818524
"4066",401420816,"Southern Illinois","North Dakota",0,1,0.146997200170249
"4067",401420817,"Youngstown State","North Dakota",1,0,0.192924828862616
"4068",401420818,"North Dakota","South Dakota State",0,0,0.364163695895883
"4069",401420819,"North Dakota","South Dakota",5,3,0.26167922679257
"4070",401420820,"North Dakota State","North Dakota",0,2,0.124960940223286
"4071",401420822,"Youngstown State","Duquesne",0,4,0.201885561956444
"4072",401420823,"Youngstown State","Dayton",0,11,0.11555656184634
"4073",401420824,"North Dakota State","Youngstown State",0,7,0.168263090196082
"4074",401420825,"Western Illinois","Youngstown State",2,5,0.177359136876902
"4075",401420826,"Youngstown State","South Dakota",0,3,0.183890548519557
"4076",401420827,"Youngstown State","Southern Illinois",0,2,0.200408495031202
"4077",401420828,"South Dakota","North Dakota State",0,6,0.199585150883023
"4078",401420829,"South Dakota State","South Dakota",1,1,0.247563744425516
"4079",401420830,"South Dakota","Southern Illinois",0,1,0.218616555935646
"4080",401420831,"South Dakota","Northern Iowa",0,12,0.136409732244697
"4081",401420832,"South Dakota State","Butler",0,7,0.130894773922855
"4082",401420833,"South Dakota State","Western Illinois",0,8,0.121353811657656
"4083",401420834,"North Dakota State","South Dakota State",1,3,0.222362824849992
"4084",401420835,"Northern Iowa","South Dakota State",4,1,0.248754772011745
"4085",401420836,"North Dakota State","Drake",0,3,0.269104519940284
"4086",401420837,"North Dakota State","North Carolina A&T",0,1,0.122746749465617
"4087",401420838,"Western Illinois","North Dakota State",6,1,0.207314280933532
"4088",401420839,"Southern Illinois","North Dakota State",4,1,0.203760257373795
"4089",401420840,"UT Martin","Western Illinois",0,3,0.15084923588994
"4090",401420842,"UT Martin","Lindenwood",0,1,0.16381372824472
"4091",401420844,"Murray State","UT Martin",0,17,0.145801889005375
"4092",401420845,"UT Martin","Eastern Illinois",2,7,0.164476302705193
"4093",401420846,"Incarnate Word","Southern Illinois",0,1,0.0932715763751039
"4094",401420847,"Prairie View A&M","Incarnate Word",2,2,0.142405282506546
"4095",401420850,"Nicholls","Incarnate Word",2,1,0.138783543802299
"4096",401420851,"East Texas A&M","Incarnate Word",0,9,0.195119880611236
"4097",401420854,"Northwestern State","Incarnate Word",0,10,0.227105472020936
"4098",401420855,"Sacramento State","Utah Tech",0,2,0.115179220090054
"4099",401420856,"Utah Tech","Chadron St",12,8,0.246764567509538
"4100",401420859,"Incarnate Word","Lamar",0,6,0.096763428646038
"4101",401420860,"Northern Iowa","Utah Tech",8,5,0.190971095227339
"4102",401420861,"Stephen F. Austin","Utah Tech",4,2,0.165979757056842
"4103",401420863,"BYU","Utah Tech",5,6,0.343493149021898
"4104",401420864,"Stephen F. Austin","Warner University",0,7,0.0881239285425053
"4105",401420866,"Lamar","Prairie View A&M",0,2,0.130430881595144
"4106",401420867,"Lamar","Nicholls",0,5,0.174219034440876
"4107",401420868,"McNeese","Lamar",1,3,0.114239652999618
"4108",401420869,"Sam Houston","East Texas A&M",0,4,0.149258782935796
"4109",401420870,"Sam Houston","Stephen F. Austin",1,5,0.167609447043731
"4110",401420871,"Utah Tech","Sam Houston",0,1,0.244358971925872
"4111",401420872,"Sam Houston","Southern Utah",0,7,0.127136998731234
"4112",401420873,"Alcorn State","Stephen F. Austin",5,2,0.18985793158354
"4113",401420874,"Southern Utah","Stephen F. Austin",11,1,0.200397382848521
"4114",401420875,"Stephen F. Austin","Tarleton State",2,5,0.193001058782323
"4115",401420876,"Stephen F. Austin","Central Arkansas",0,7,0.119953564522015
"4116",401420877,"Southern Utah","St. Thomas (MN)",9,3,0.242962090776504
"4117",401420878,"Western Illinois","Southern Utah",0,0,0.163913966998217
"4118",401420879,"Southern Utah","Tarleton State",5,2,0.242839968858027
"4119",401420881,"Tarleton State","Eastern New Mexico",0,9,0.14374856976304
"4120",401421097,"Drake","San Diego",0,1,0.198767625103895
"4121",401421099,"St. Thomas (MN)","San Diego",0,2,0.136215545420339
"4122",401421100,"San Diego","Butler",1,6,0.150204122270744
"4123",401421101,"San Diego","Davidson",3,3,0.223948974108029
"4124",401421102,"Morehead State","San Diego",0,6,0.15404346143265
"4125",401421105,"Presbyterian","Valparaiso",0,0,0.226978025973264
"4126",401421107,"Morehead State","Valparaiso",2,9,0.18907657398159
"4127",401421108,"Dayton","Valparaiso",2,0,0.165202286834595
"4128",401421110,"Marist","Valparaiso",0,0,0.189410091139985
"4129",401421113,"Valparaiso","Butler",1,4,0.144322548425933
"4130",401421114,"Valparaiso","St. Thomas (MN)",0,1,0.146347383938478
"4131",401421115,"Valparaiso","Drake",0,0,0.187089812463382
"4132",401421116,"South Alabama","Nicholls",0,6,0.175626085363511
"4133",401421117,"UL Monroe","Nicholls",1,2,0.290502586392385
"4134",401421118,"Southeast Missouri State","Nicholls",0,5,0.115303740904701
"4135",401421121,"Louisiana","SE Louisiana",0,5,0.134027030059998
"4136",401421123,"SE Louisiana","Murray State",8,5,0.213750338025719
"4137",401421125,"East Texas A&M","Lincoln (CA)",0,8,0.173433148513065
"4138",401421127,"East Texas A&M","Tennessee State",0,4,0.118948268714979
"4139",401421128,"Eastern Illinois","Chattanooga",3,3,0.177372147608338
"4140",401421129,"Illinois","Chattanooga",0,10,0.121101185274706
"4141",401421130,"East Tennessee State","Chattanooga",1,2,0.290478244012697
"4142",401421131,"Chattanooga","VMI",1,15,0.181936948642651
"4143",401421132,"Chattanooga","Mercer",0,3,0.0935143231435743
"4144",401421133,"Furman","Chattanooga",3,3,0.251319912961977
"4145",401421134,"The Citadel","Chattanooga",3,2,0.211761004251904
"4146",401421135,"Chattanooga","Samford",0,6,0.163123412058525
"4147",401421136,"Western Carolina","Chattanooga",5,1,0.215198411939641
"4148",401421137,"Campbell","The Citadel",2,2,0.178828372421488
"4149",401421138,"The Citadel","East Tennessee State",0,0,0.162031954912507
"4150",401421139,"Mercer","The Citadel",0,7,0.224912757376025
"4151",401421140,"App State","The Citadel",0,8,0.116668455974186
"4152",401421142,"Western Carolina","The Citadel",0,2,0.137363949190643
"4153",401421143,"The Citadel","Samford",10,2,0.224768818502997
"4154",401421144,"The Citadel","Virginia University Of Lynchburg",10,7,0.220032274632914
"4155",401421145,"VMI","The Citadel",3,5,0.224455028689498
"4156",401421156,"Furman","North Greenville",0,6,0.141677193987962
"4157",401421157,"East Tennessee State","Furman",2,0,0.233343412879372
"4158",401421158,"Charleston Southern","Furman",4,3,0.21958357399118
"4159",401421159,"Furman","Samford",1,5,0.250834580541384
"4160",401421160,"Furman","Western Carolina",0,6,0.254101077123861
"4161",401421162,"Mercer","Furman",2,4,0.227005344618102
"4162",401422922,"Mercer","Morehead State",0,8,0.0851315080124107
"4163",401422923,"Gardner-Webb","Mercer",0,2,0.0668668282439935
"4164",401422924,"Mercer","Western Carolina",0,7,0.134716193992649
"4165",401422925,"Mercer","East Tennessee State",1,6,0.165367739609441
"4166",401422926,"VMI","Mercer",0,13,0.169676614919691
"4167",401422927,"Samford","Mercer",0,6,0.202408295592251
"4168",401422929,"Samford","Western Carolina",0,2,0.172606917740927
"4169",401422970,"East Tennessee State","Samford",0,2,0.244512341071671
"4170",401422971,"Samford","VMI",3,4,0.252013586542465
"4171",401422973,"Western Carolina","VMI",1,7,0.17382415690277
"4172",401422975,"Charleston Southern","Western Carolina",0,3,0.120711363946124
"4173",401422977,"East Tennessee State","Western Carolina",1,4,0.198629438955023
"4174",401422978,"Bucknell","Towson",0,3,0.094507266577192
"4175",401422979,"Bucknell","Lafayette",1,1,0.178656016397847
"4176",401422982,"Lehigh","Bucknell",7,5,0.194331119027169
"4177",401422983,"Bucknell","Colgate",0,2,0.190790274447723
"4178",401422984,"Bucknell","Fordham",9,0,0.275085579068134
"4179",401422985,"Georgetown","Bucknell",0,0,0.128285906066566
"4180",401422986,"Bucknell","Marist",5,1,0.259455137350125
"4181",401422987,"Lafayette","Sacred Heart",0,1,0.194258570717811
"4182",401422988,"Lafayette","William & Mary",0,10,0.252577603840697
"4183",401422989,"Pennsylvania","Lafayette",0,3,0.179912794363449
"4184",401422990,"Lafayette","Princeton",0,7,0.149908256769981
"4185",401422991,"Lafayette","Holy Cross",2,6,0.16423092977435
"4186",401422992,"Lafayette","Georgetown",0,5,0.132872083415658
"4187",401422993,"Colgate","Lafayette",0,1,0.11987486414235
"4188",401422994,"Fordham","Lafayette",0,10,0.154334754043649
"4189",401422995,"Lafayette","Lehigh",0,6,0.127906552170368
"4190",401422997,"Georgetown","Lehigh",1,5,0.244277022413868
"4191",401422998,"Lehigh","Richmond",0,5,0.150202163321481
"4192",401422999,"Princeton","Lehigh",0,7,0.227305281179101
"4193",401423000,"Lehigh","Monmouth",0,2,0.201520320851268
"4194",401423002,"Holy Cross","Lehigh",4,5,0.172238227481962
"4195",401423003,"Lehigh","Colgate",13,2,0.267401659006783
"4196",401423136,"Butler","St. Thomas University (Fl)",1,1,0.252110584000266
"4197",401423137,"Butler","Taylor",0,2,0.212896227557445
"4198",401423138,"Davidson","Butler",4,2,0.189500128366317
"4199",401423139,"Butler","Dayton",0,0,0.170210994123811
"4200",401423140,"Butler","Marist",1,2,0.253717790067021
"4201",401423141,"Butler","Morehead State",0,5,0.128949018016146
"4202",401423142,"Drake","Butler",8,3,0.190724339855254
"4203",401423143,"Butler","St. Thomas (MN)",0,1,0.11961657906339
"4204",401423144,"Davidson","Wilson",2,4,0.150379203867782
"4205",401423146,"Presbyterian","Davidson",0,7,0.0945636774341508
"4206",401423147,"St. Thomas (MN)","Davidson",4,5,0.169269715496546
"4207",401423148,"Davidson","Morehead State",0,1,0.221394468267636
"4208",401423150,"Davidson","Stetson",6,4,0.212586874705979
"4209",401423151,"Davidson","Dayton",0,0,0.137962734088249
"4210",401423152,"Drake","Missouri S&T",0,5,0.205705340942829
"4211",401423153,"Drake","Marist",8,3,0.207721106759602
"4212",401423154,"Dayton","Drake",0,4,0.17851959876763
"4213",401423155,"St. Thomas (MN)","Drake",0,2,0.189424509057755
"4214",401423156,"Stetson","Drake",0,0,0.135617308338583
"4215",401423157,"Morehead State","Kentucky Christian",0,1,0.0847515271484678
"4216",401423159,"Morehead State","Presbyterian",0,3,0.131213431665459
"4217",401423160,"Morehead State","Marist",0,0,0.165391347933683
"4218",401423161,"Dayton","Morehead State",3,3,0.17654873045222
"4219",401423412,"Stetson","Louisiana College",0,7,0.20834561586939
"4220",401423413,"Stetson","Princeton",2,5,0.255766384210539
"4221",401423415,"Dayton","Stetson",0,6,0.199238175815974
"4222",401423416,"St. Thomas (MN)","Stetson",0,3,0.16931952963398
"4223",401423417,"Stetson","Presbyterian",2,1,0.233095058381934
"4224",401423418,"Central Connecticut","Sacred Heart",4,1,0.134542072322687
"4225",401423422,"Duquesne","Sacred Heart",0,1,0.201307711845201
"4226",401423423,"Wagner","Sacred Heart",1,7,0.222295221403001
"4227",401423424,"Sacred Heart","Long Island University",3,2,0.188862092768187
"4228",401423425,"Richmond","St. Francis (PA)",1,1,0.199299885364598
"4229",401423426,"Wagner","St. Francis (PA)",0,1,0.217258387369449
"4230",401423428,"Long Island University","St. Francis (PA)",4,8,0.229663394364154
"4231",401423430,"Georgetown","St. Francis (PA)",0,5,0.327985407924076
"4232",401423431,"St. Francis (PA)","Duquesne",0,3,0.147265734887884
"4233",401423435,"Wagner","Long Island University",0,6,0.182625290979024
"4234",401423438,"Duquesne","Wagner",0,4,0.120511550897345
"4235",401423439,"Troy","Alabama A&M",1,5,0.274255635022629
"4236",401423440,"Florida A&M","Alabama A&M",1,3,0.257504660945883
"4237",401423441,"Alabama A&M","Bethune-Cookman",0,2,0.157965389563351
"4238",401423442,"Alabama A&M","Grambling",3,5,0.174492025559265
"4239",401423443,"Arkansas-Pine Bluff","Alabama A&M",2,3,0.131158471571058
"4240",401423444,"Alabama State","Alabama A&M",2,0,0.282107360137177
"4241",401423447,"Alabama A&M","Texas Southern",2,0,0.234360106857361
"4242",401423448,"Alabama State","Howard",1,2,0.187671135700691
"4243",401423450,"Alabama State","Prairie View A&M",0,1,0.138959960519133
"4244",401423451,"Texas Southern","Alabama State",1,5,0.185522625835482
"4245",401423452,"Alabama State","Jackson State",1,7,0.225810917646031
"4246",401423455,"Alabama State","Florida A&M",2,6,0.157135831780463
"4247",401423456,"Alabama State","Arkansas-Pine Bluff",2,2,0.206169836976012
"4248",401423916,"Pennsylvania","Yale",0,5,0.14971908934867
"4249",401423917,"Princeton","Pennsylvania",1,7,0.152585448311419
"4250",401423918,"Prairie View A&M","Texas Southern",1,7,0.212275150074071
"4251",401423919,"Southern","Texas Southern",0,3,0.159164334964945
"4252",401423920,"Arkansas-Pine Bluff","Texas Southern",0,3,0.148265077987665
"4253",401423921,"Alcorn State","Texas Southern",7,1,0.219222045700363
"4254",401423922,"Texas Southern","Lincoln (CA)",0,3,0.127984375687558
"4255",401423923,"Texas Southern","Jackson State",0,0,0.132431877579819
"4256",401423924,"Texas Southern","Grambling",0,0,0.171603216300789
"4257",401423927,"Prairie View A&M","Southern",3,1,0.221424211787118
"4258",401423929,"Southern","Virginia University Of Lynchburg",0,11,0.167355538735446
"4259",401423950,"Jackson State","Southern",0,5,0.217856300650147
